wavelength_um,snr
1.351909319412219590e+00,9.430903072472416326e+00
1.351925754060324669e+00,9.434904553536687999e+00
1.351942188708429970e+00,9.448454822729065228e+00
1.351958623356535050e+00,9.462013333980340946e+00
1.351975058004640351e+00,9.471084012321782097e+00
1.351991492652745208e+00,9.473470808347716599e+00
1.352007927300850509e+00,9.475854738917282916e+00
1.352024361948955589e+00,9.477845199768712092e+00
1.352040796597060890e+00,9.479631110856455933e+00
1.352057231245166191e+00,9.481413526531440539e+00
1.352073665893271270e+00,9.486708471331541048e+00
1.352090100541376572e+00,9.492318610158708481e+00
1.352106535189481651e+00,9.497493773142204887e+00
1.352122969837586952e+00,9.500622843091610648e+00
1.352139404485692031e+00,9.503749849629286928e+00
1.352155839133797333e+00,9.509684724446785253e+00
1.352172273781902190e+00,9.519299061608602841e+00
1.352188708430007491e+00,9.528917865327040104e+00
1.352205143078112570e+00,9.536149522193060335e+00
1.352221577726217872e+00,9.542311676281695298e+00
1.352238012374323173e+00,9.548474880857465763e+00
1.352254447022428252e+00,9.553835896211932521e+00
1.352270881670533553e+00,9.559153175285937110e+00
1.352287316318638632e+00,9.563762194208530687e+00
1.352303750966743934e+00,9.565629219710327646e+00
1.352320185614849013e+00,9.567492863722458551e+00
1.352336620262954314e+00,9.565935279709016470e+00
1.352353054911059171e+00,9.560399412871385394e+00
1.352369489559164473e+00,9.554852019097126004e+00
1.352385924207269774e+00,9.557575379050815556e+00
1.352402358855374853e+00,9.563520429617378582e+00
1.352418793503480154e+00,9.569466325085061342e+00
1.352435228151585234e+00,9.575682745156232301e+00
1.352451662799690535e+00,9.581906657323122189e+00
1.352468097447795614e+00,9.588294877359633261e+00
1.352484532095900915e+00,9.595219067904494636e+00
1.352500966744005995e+00,9.602145071676934762e+00
1.352517401392111296e+00,9.609127659975845503e+00
1.352533836040216597e+00,9.616168964288814180e+00
1.352550270688321454e+00,9.623212191138319938e+00
1.352566705336426756e+00,9.626716109035264424e+00
1.352583139984531835e+00,9.629022106148426019e+00
1.352599574632637136e+00,9.631343835412232934e+00
1.352616009280742215e+00,9.637976659458194817e+00
1.352632443928847517e+00,9.644610999873627577e+00
1.352648878576952596e+00,9.651651447784189486e+00
1.352665313225057897e+00,9.659840608289492536e+00
1.352681747873163198e+00,9.668032798964377506e+00
1.352698182521268278e+00,9.674448199198470988e+00
1.352714617169373579e+00,9.679204037985794429e+00
1.352731051817478436e+00,9.683959512087994881e+00
1.352747486465583737e+00,9.688360418289985176e+00
1.352763921113688816e+00,9.692657020164396897e+00
1.352780355761794118e+00,9.696837783024978563e+00
1.352796790409899197e+00,9.697318006384143985e+00
1.352813225058004498e+00,9.697793458008108658e+00
1.352829659706109799e+00,9.699755150594153719e+00
1.352846094354214879e+00,9.705429628989097779e+00
1.352862529002320180e+00,9.711104668392716022e+00
1.352878963650425259e+00,9.718613944591695031e+00
1.352895398298530560e+00,9.727672356802131048e+00
1.352911832946635418e+00,9.736734605692515032e+00
1.352928267594740719e+00,9.736478165320090028e+00
1.352944702242845798e+00,9.733864587132737611e+00
1.352961136890951099e+00,9.731989685831081260e+00
1.352977571539056401e+00,9.743035268171743368e+00
1.352994006187161480e+00,9.754086535862345642e+00
1.353010440835266781e+00,9.760226199517585854e+00
1.353026875483371860e+00,9.755441215553553036e+00
1.353043310131477162e+00,9.750645797141592297e+00
1.353059744779582019e+00,9.753996119682993182e+00
1.353076179427687320e+00,9.763594215986360680e+00
1.353092614075792399e+00,9.773196641948644015e+00
1.353109048723897700e+00,9.782634570086207404e+00
1.353125483372003002e+00,9.792040084316933957e+00
1.353141918020108081e+00,9.801188293872293400e+00
1.353158352668213382e+00,9.807230454449957335e+00
1.353174787316318461e+00,9.813273527073359759e+00
1.353191221964423763e+00,9.819273703562284794e+00
1.353207656612528842e+00,9.825186988069106064e+00
1.353224091260634143e+00,9.831101055823362245e+00
1.353240525908739000e+00,9.836362996189011554e+00
1.353256960556844302e+00,9.841168329380394653e+00
1.353273395204949381e+00,9.845973355662314574e+00
1.353289829853054682e+00,9.850255228474678049e+00
1.353306264501159983e+00,9.854439454498685080e+00
1.353322699149265063e+00,9.858820282795750956e+00
1.353339133797370364e+00,9.864997558361469743e+00
1.353355568445475443e+00,9.871175870340829661e+00
1.353372003093580744e+00,9.875785578529299613e+00
1.353388437741685824e+00,9.877531423397694965e+00
1.353404872389791125e+00,9.879273892950562796e+00
1.353421307037895982e+00,9.878849331799703037e+00
1.353437741686001283e+00,9.877030807154257630e+00
1.353454176334106362e+00,9.875205200622847457e+00
1.353470610982211664e+00,9.880646845659848410e+00
1.353487045630316965e+00,9.887232339380320312e+00
1.353503480278422044e+00,9.893970208810218381e+00
1.353519914926527346e+00,9.901826643363493829e+00
1.353536349574632425e+00,9.909685717934209492e+00
1.353552784222737726e+00,9.914167083027496830e+00
1.353569218870842805e+00,9.912984911648106134e+00
1.353585653518948106e+00,9.911796363016337708e+00
1.353602088167052964e+00,9.912160940620641014e+00
1.353618522815158265e+00,9.913442803999375386e+00
1.353634957463263566e+00,9.914720861916448413e+00
1.353651392111368645e+00,9.920661200031027249e+00
1.353667826759473947e+00,9.927219704698341474e+00
1.353684261407579026e+00,9.933958833368379260e+00
1.353700696055684327e+00,9.941822714824107621e+00
1.353717130703789406e+00,9.949689234887992839e+00
1.353733565351894708e+00,9.959745465415698717e+00
1.353749999999999787e+00,9.973198318023394293e+00
1.353766434648105088e+00,9.986658829355459233e+00
1.353782869296210389e+00,9.990040430377536751e+00
1.353799303944315247e+00,9.987899601007441674e+00
1.353815738592420548e+00,9.985751429707386606e+00
1.353832173240525627e+00,9.987833492472875108e+00
1.353848607888630928e+00,9.990380131537763830e+00
1.353865042536736008e+00,9.993489154309555644e+00
1.353881477184841309e+00,9.999682787972815845e+00
1.353897911832946388e+00,1.000587747056916399e+01
1.353914346481051689e+00,1.001131024051920804e+01
1.353930781129156991e+00,1.001563968899261603e+01
1.353947215777262070e+00,1.001996839111510162e+01
1.353963650425367371e+00,1.002185580010307042e+01
1.353980085073472228e+00,1.002249763163823282e+01
1.353996519721577529e+00,1.002313505328296372e+01
1.354012954369682609e+00,1.002713619304443426e+01
1.354029389017787910e+00,1.003144254756757370e+01
1.354045823665892989e+00,1.003606156475784594e+01
1.354062258313998290e+00,1.004220663066065278e+01
1.354078692962103592e+00,1.004835269946537402e+01
1.354095127610208671e+00,1.005387309625934833e+01
1.354111562258313972e+00,1.005854265156674465e+01
1.354127996906419051e+00,1.006321179929010867e+01
1.354144431554524353e+00,1.006897205360856873e+01
1.354160866202629210e+00,1.007525231790428855e+01
1.354177300850734511e+00,1.008153370788754266e+01
1.354193735498839590e+00,1.008231405271427761e+01
1.354210170146944892e+00,1.008268364379325455e+01
1.354226604795050193e+00,1.008394650491536204e+01
1.354243039443155272e+00,1.008917382761973514e+01
1.354259474091260573e+00,1.009440128225852540e+01
1.354275908739365653e+00,1.010410170898818016e+01
1.354292343387470954e+00,1.011955023102786022e+01
1.354308778035576033e+00,1.013500794815494821e+01
1.354325212683681334e+00,1.014044793021927582e+01
1.354341647331786191e+00,1.014141505834813728e+01
1.354358081979891493e+00,1.014257031764901917e+01
1.354374516627996794e+00,1.014364073574913760e+01
1.354390951276101873e+00,1.014470230071794532e+01
1.354407385924207174e+00,1.014610741745842937e+01
1.354423820572312254e+00,1.014892366404096791e+01
1.354440255220417555e+00,1.015173763960761200e+01
1.354456689868522634e+00,1.015623950948049448e+01
1.354473124516627935e+00,1.016280539909274161e+01
1.354489559164733015e+00,1.016937274642975453e+01
1.354505993812838316e+00,1.017862397193212232e+01
1.354522428460943173e+00,1.018901223549626778e+01
1.354538863109048474e+00,1.019940556032165802e+01
1.354555297757153776e+00,1.019865017706906052e+01
1.354571732405258855e+00,1.019737386926443712e+01
1.354588167053364156e+00,1.019624656350375069e+01
1.354604601701469235e+00,1.019570327700628631e+01
1.354621036349574537e+00,1.019515426364368516e+01
1.354637470997679616e+00,1.019833211827558728e+01
1.354653905645784917e+00,1.020587151161197959e+01
1.354670340293889996e+00,1.021341329368112660e+01
1.354686774941995298e+00,1.021937021675292812e+01
1.354703209590100155e+00,1.022469087861176007e+01
1.354719644238205456e+00,1.023001178314168413e+01
1.354736078886310757e+00,1.023593656598697876e+01
1.354752513534415836e+00,1.024188339522382307e+01
1.354768948182521138e+00,1.024899181063717535e+01
1.354785382830626217e+00,1.026025830661317606e+01
1.354801817478731518e+00,1.027153062363619185e+01
1.354818252126836597e+00,1.027822478516109506e+01
1.354834686774941899e+00,1.027976112957622234e+01
1.354851121423046978e+00,1.028129393099666267e+01
1.354867556071152279e+00,1.028056540421370713e+01
1.354883990719257580e+00,1.027896415829484056e+01
1.354900425367362438e+00,1.027735611975463392e+01
1.354916860015467739e+00,1.028380267991098762e+01
1.354933294663572818e+00,1.029045982823960337e+01
1.354949729311678119e+00,1.029785402736427713e+01
1.354966163959783199e+00,1.030776092835934499e+01
1.354982598607888500e+00,1.031767239024250316e+01
1.354999033255993579e+00,1.032795408658002678e+01
1.355015467904098880e+00,1.033863936358134694e+01
1.355031902552204182e+00,1.034932989326502906e+01
1.355048337200309261e+00,1.035710762208866065e+01
1.355064771848414562e+00,1.036380975614828159e+01
1.355081206496519419e+00,1.037051344191195135e+01
1.355097641144624721e+00,1.036709411339049858e+01
1.355114075792729800e+00,1.036347996544484751e+01
1.355130510440835101e+00,1.036056859830612353e+01
1.355146945088940180e+00,1.035998576126473303e+01
1.355163379737045481e+00,1.035939724744848434e+01
1.355179814385150783e+00,1.036489599385151017e+01
1.355196249033255862e+00,1.037686691707419406e+01
1.355212683681361163e+00,1.038884421485415821e+01
1.355229118329466020e+00,1.039624016775356097e+01
1.355245552977571322e+00,1.040199524166859213e+01
1.355261987625676401e+00,1.040775096596695626e+01
1.355278422273781702e+00,1.041729724007868718e+01
1.355294856921886781e+00,1.042689496856353415e+01
1.355311291569992083e+00,1.043431372728157847e+01
1.355327726218097384e+00,1.043477669234806626e+01
1.355344160866202463e+00,1.043523507538640693e+01
1.355360595514307764e+00,1.043756584758294181e+01
1.355377030162412844e+00,1.044184820528702140e+01
1.355393464810518145e+00,1.044612979341400916e+01
1.355409899458623002e+00,1.045656424700844411e+01
1.355426334106728303e+00,1.046915449373787332e+01
1.355442768754833383e+00,1.048175159840793391e+01
1.355459203402938684e+00,1.048335242982165916e+01
1.355475638051043985e+00,1.048486121732533860e+01
1.355492072699149064e+00,1.048644144618095453e+01
1.355508507347254366e+00,1.048825206955449119e+01
1.355524941995359445e+00,1.049005949297993645e+01
1.355541376643464746e+00,1.049031295376778417e+01
1.355557811291569825e+00,1.048896965826419958e+01
1.355574245939675126e+00,1.048761996684201847e+01
1.355590680587779984e+00,1.049061152375237072e+01
1.355607115235885285e+00,1.049509572542514491e+01
1.355623549883990586e+00,1.049957936525878566e+01
1.355639984532095665e+00,1.050408020924923669e+01
1.355656419180200967e+00,1.050858060097577784e+01
1.355672853828306046e+00,1.051206043854607408e+01
1.355689288476411347e+00,1.051239939808302637e+01
1.355705723124516426e+00,1.051273371317139471e+01
1.355722157772621728e+00,1.051604480219280369e+01
1.355738592420726807e+00,1.052238868065445132e+01
1.355755027068832108e+00,1.052873376714404685e+01
1.355771461716936965e+00,1.053419418820931952e+01
1.355787896365042267e+00,1.053935316498589003e+01
1.355804331013147568e+00,1.054451223123321491e+01
1.355820765661252647e+00,1.055195282018135394e+01
1.355837200309357948e+00,1.055940440980936046e+01
1.355853634957463028e+00,1.056669798169188645e+01
1.355870069605568329e+00,1.057350305940353152e+01
1.355886504253673408e+00,1.058030976401067846e+01
1.355902938901778709e+00,1.058946568888836204e+01
1.355919373549883788e+00,1.060100878277147984e+01
1.355935808197989090e+00,1.061255773866228758e+01
1.355952242846093947e+00,1.062034041121689931e+01
1.355968677494199248e+00,1.062684212379379822e+01
1.355985112142304549e+00,1.063334516725938883e+01
1.356001546790409629e+00,1.062768739889497560e+01
1.356017981438514930e+00,1.062197056489687519e+01
1.356034416086620009e+00,1.061959417097477143e+01
1.356050850734725310e+00,1.062749687274162902e+01
1.356067285382830390e+00,1.063540219705665102e+01
1.356083720030935691e+00,1.064670359430057722e+01
1.356100154679040770e+00,1.066146740797609205e+01
1.356116589327146071e+00,1.067623975785168966e+01
1.356133023975251373e+00,1.068216090045149791e+01
1.356149458623356230e+00,1.068504893459535232e+01
1.356165893271461531e+00,1.068793487681405097e+01
1.356182327919566610e+00,1.068347749570468075e+01
1.356198762567671912e+00,1.067896982046998033e+01
1.356215197215776991e+00,1.067681455618959241e+01
1.356231631863882292e+00,1.068197842055510627e+01
1.356248066511987371e+00,1.068714237465303540e+01
1.356264501160092673e+00,1.069427687996044263e+01
1.356280935808197974e+00,1.070343918956731422e+01
1.356297370456303053e+00,1.071260522685296834e+01
1.356313805104408354e+00,1.071491745465056411e+01
1.356330239752513211e+00,1.071484564311815291e+01
1.356346674400618513e+00,1.071476885889324748e+01
1.356363109048723592e+00,1.072141901139827525e+01
1.356379543696828893e+00,1.072812874105106573e+01
1.356395978344933972e+00,1.073538253280598198e+01
1.356412412993039274e+00,1.074435313924854718e+01
1.356428847641144575e+00,1.075332728909437385e+01
1.356445282289249654e+00,1.075749446554290323e+01
1.356461716937354955e+00,1.075663836117886518e+01
1.356478151585460035e+00,1.075577651709422788e+01
1.356494586233565336e+00,1.075893616004755415e+01
1.356511020881670193e+00,1.076352282502521795e+01
1.356527455529775494e+00,1.076810904228456600e+01
1.356543890177880574e+00,1.078096109702029359e+01
1.356560324825985875e+00,1.079392935187625291e+01
1.356576759474091176e+00,1.080469738004052083e+01
1.356593194122196255e+00,1.080830479791481302e+01
1.356609628770301557e+00,1.081191083982561807e+01
1.356626063418406636e+00,1.081267522655638125e+01
1.356642498066511937e+00,1.081040740907690001e+01
1.356658932714617016e+00,1.080813245656344357e+01
1.356675367362722318e+00,1.081064730156836085e+01
1.356691802010827175e+00,1.081491179384733492e+01
1.356708236658932476e+00,1.081917554163459805e+01
1.356724671307037777e+00,1.083380920876915177e+01
1.356741105955142856e+00,1.084865279524312065e+01
1.356757540603248158e+00,1.086142879020995444e+01
1.356773975251353237e+00,1.086722863884130597e+01
1.356790409899458538e+00,1.087302915135121673e+01
1.356806844547563617e+00,1.087690357068978919e+01
1.356823279195668919e+00,1.087855003026050404e+01
1.356839713843773998e+00,1.088019308696390119e+01
1.356856148491879299e+00,1.087661198288074615e+01
1.356872583139984600e+00,1.087104572500328281e+01
1.356889017788089458e+00,1.086546850508232609e+01
1.356905452436194759e+00,1.087016785745447400e+01
1.356921887084299838e+00,1.087514680229387665e+01
1.356938321732405139e+00,1.088002187023223044e+01
1.356954756380510219e+00,1.088453162733904911e+01
1.356971191028615520e+00,1.088904082995354905e+01
1.356987625676720599e+00,1.089360530533318538e+01
1.357004060324825900e+00,1.089823245887019354e+01
1.357020494972930980e+00,1.090285917254474946e+01
1.357036929621036281e+00,1.090774971076985622e+01
1.357053364269141582e+00,1.091274445030608220e+01
1.357069798917246439e+00,1.091773910404985770e+01
1.357086233565351741e+00,1.093574676289935788e+01
1.357102668213456820e+00,1.095424373603521140e+01
1.357119102861562121e+00,1.097018036627038029e+01
1.357135537509667200e+00,1.097656808408417284e+01
1.357151972157772502e+00,1.098295701962501703e+01
1.357168406805877581e+00,1.098921329066435071e+01
1.357184841453982882e+00,1.099531313865147553e+01
1.357201276102087961e+00,1.100141393047043081e+01
1.357217710750193262e+00,1.100046291482219374e+01
1.357234145398298564e+00,1.099658098831987019e+01
1.357250580046403421e+00,1.099269000466870772e+01
1.357267014694508722e+00,1.099673797151993959e+01
1.357283449342613801e+00,1.100116673281508639e+01
1.357299883990719103e+00,1.100566034958159101e+01
1.357316318638824182e+00,1.101041319814298269e+01
1.357332753286929483e+00,1.101516572291379248e+01
1.357349187935034562e+00,1.101816565693647654e+01
1.357365622583139864e+00,1.101900728421625608e+01
1.357382057231245165e+00,1.101923329503081739e+01
1.357398491879350244e+00,1.102353160691866130e+01
1.357414926527455545e+00,1.102970424083877710e+01
1.357431361175560403e+00,1.103587839692795036e+01
1.357447795823665704e+00,1.104881275535077023e+01
1.357464230471770783e+00,1.106216741093873246e+01
1.357480665119876084e+00,1.107373872303752549e+01
1.357497099767981164e+00,1.107764013826940719e+01
1.357513534416086465e+00,1.108154125958825631e+01
1.357529969064191766e+00,1.108194147711728839e+01
1.357546403712296845e+00,1.107780540548028370e+01
1.357562838360402147e+00,1.107366214964876328e+01
1.357579273008507004e+00,1.107232210709442377e+01
1.357595707656612305e+00,1.107228519969088509e+01
1.357612142304717384e+00,1.107224473381017660e+01
1.357628576952822685e+00,1.107683503955590076e+01
1.357645011600927765e+00,1.108177988168301198e+01
1.357661446249033066e+00,1.108683488156528085e+01
1.357677880897138367e+00,1.109240566004382877e+01
1.357694315545243446e+00,1.109797748255332728e+01
1.357710750193348748e+00,1.110313507500734076e+01
1.357727184841453827e+00,1.110772391259706282e+01
1.357743619489559128e+00,1.111231301641541691e+01
1.357760054137663985e+00,1.111746663760035503e+01
1.357776488785769287e+00,1.112290137970055959e+01
1.357792923433874366e+00,1.112833705511583027e+01
1.357809358081979667e+00,1.113459958392207838e+01
1.357825792730084968e+00,1.114094120193828807e+01
1.357842227378190048e+00,1.114778404333581463e+01
1.357858662026295349e+00,1.115724698391480629e+01
1.357875096674400428e+00,1.116671390635012884e+01
1.357891531322505729e+00,1.117305075040292728e+01
1.357907965970610809e+00,1.117480765783916041e+01
1.357924400618716110e+00,1.117656252855286425e+01
1.357940835266820967e+00,1.118144840155927255e+01
1.357957269914926268e+00,1.118800634811561068e+01
1.357973704563031569e+00,1.119456608822055621e+01
1.357990139211136649e+00,1.119636324275492179e+01
1.358006573859241950e+00,1.119761696224607306e+01
1.358023008507347029e+00,1.119876502058581558e+01
1.358039443155452330e+00,1.119929520557837144e+01
1.358055877803557410e+00,1.119982233985813203e+01
1.358072312451662711e+00,1.120328103655398344e+01
1.358088747099767790e+00,1.121134388066975873e+01
1.358105181747873091e+00,1.121940965357349818e+01
1.358121616395978393e+00,1.122312360477415538e+01
1.358138051044083250e+00,1.122433122789670179e+01
1.358154485692188551e+00,1.122553637233741419e+01
1.358170920340293630e+00,1.123790190658125532e+01
1.358187354988398932e+00,1.125179187573971795e+01
1.358203789636504011e+00,1.126364214552784837e+01
1.358220224284609312e+00,1.126124687623133269e+01
1.358236658932714391e+00,1.125884605877305411e+01
1.358253093580819693e+00,1.125614615097072679e+01
1.358269528228924994e+00,1.125294219441449606e+01
1.358285962877030073e+00,1.124973199126895196e+01
1.358302397525134930e+00,1.125024525035353662e+01
1.358318832173240231e+00,1.125308153918755849e+01
1.358335266821345533e+00,1.125591669546065887e+01
1.358351701469450612e+00,1.126869476187191488e+01
1.358368136117555913e+00,1.128308395199535497e+01
1.358384570765660992e+00,1.129636359621854780e+01
1.358401005413766294e+00,1.130023065073920918e+01
1.358417440061871373e+00,1.130409739110259970e+01
1.358433874709976674e+00,1.130621302125494587e+01
1.358450309358081753e+00,1.130508759928895657e+01
1.358466744006187055e+00,1.130395775475472675e+01
1.358483178654292356e+00,1.130639585059432406e+01
1.358499613302397213e+00,1.131125765510153869e+01
1.358516047950502514e+00,1.131611993146363382e+01
1.358532482598607594e+00,1.132284399284000820e+01
1.358548917246712895e+00,1.132992357834322661e+01
1.358565351894817974e+00,1.133712017376888603e+01
1.358581786542923275e+00,1.134555579566224814e+01
1.358598221191028355e+00,1.135399458511625070e+01
1.358614655839133656e+00,1.136005963874004365e+01
1.358631090487238957e+00,1.136128819815426105e+01
1.358647525135344036e+00,1.136251431806881840e+01
1.358663959783449338e+00,1.136148502302928520e+01
1.358680394431554195e+00,1.135877831363515256e+01
1.358696829079659496e+00,1.135606584363694260e+01
1.358713263727764575e+00,1.135845828895946497e+01
1.358729698375869877e+00,1.136198483790951030e+01
1.358746133023974956e+00,1.136575321440625430e+01
1.358762567672080257e+00,1.137315916721717812e+01
1.358779002320185558e+00,1.138056752126802529e+01
1.358795436968290637e+00,1.138724227689981738e+01
1.358811871616395939e+00,1.139225425185493634e+01
1.358828306264501018e+00,1.139726681070654202e+01
1.358844740912606319e+00,1.140610392105449655e+01
1.358861175560711176e+00,1.141806512852912370e+01
1.358877610208816478e+00,1.143003197519609593e+01
1.358894044856921557e+00,1.142991775821474221e+01
1.358910479505026858e+00,1.142667523682055020e+01
1.358926914153132159e+00,1.142376505125263364e+01
1.358943348801237239e+00,1.142930123405906961e+01
1.358959783449342540e+00,1.143483839975161054e+01
1.358976218097447619e+00,1.143961454507604536e+01
1.358992652745552920e+00,1.144245340736442884e+01
1.359009087393658000e+00,1.144529114933623148e+01
1.359025522041763301e+00,1.144807139921108075e+01
1.359041956689868158e+00,1.145079966981299435e+01
1.359058391337973459e+00,1.145352673441087887e+01
1.359074825986078761e+00,1.145608568343561373e+01
1.359091260634183840e+00,1.145859330245120233e+01
1.359107695282289141e+00,1.146118063328035142e+01
1.359124129930394220e+00,1.146987837105646157e+01
1.359140564578499522e+00,1.147857943098334843e+01
1.359156999226604601e+00,1.148645323071236213e+01
1.359173433874709902e+00,1.149192109099955417e+01
1.359189868522814981e+00,1.149738987590290762e+01
1.359206303170920282e+00,1.150261205917835206e+01
1.359222737819025584e+00,1.150758716757178668e+01
1.359239172467130441e+00,1.151256282287540600e+01
1.359255607115235742e+00,1.152152591341705090e+01
1.359272041763340821e+00,1.153187150150703744e+01
1.359288476411446123e+00,1.154222156108574104e+01
1.359304911059551202e+00,1.154180520789391196e+01
1.359321345707656503e+00,1.154123445123641645e+01
1.359337780355761582e+00,1.154004484358599214e+01
1.359354215003866884e+00,1.153678219888150913e+01
1.359370649651972185e+00,1.153351339025242694e+01
1.359387084300077264e+00,1.153157730856656116e+01
1.359403518948182565e+00,1.153113342296399502e+01
1.359419953596287423e+00,1.153068577327607969e+01
1.359436388244392724e+00,1.153674693878156887e+01
1.359452822892497803e+00,1.154540593223816458e+01
1.359469257540603104e+00,1.155406819786615991e+01
1.359485692188708184e+00,1.155928482395699852e+01
1.359502126836813485e+00,1.156379494577290323e+01
1.359518561484918786e+00,1.156776926511422765e+01
1.359534996133023865e+00,1.156960506423194346e+01
1.359551430781128945e+00,1.157143915955479230e+01
1.359567865429234246e+00,1.157321130469687454e+01
1.359584300077339547e+00,1.157490594396111305e+01
1.359600734725444404e+00,1.157659878447078583e+01
1.359617169373549705e+00,1.158272758681308545e+01
1.359633604021654785e+00,1.159089336387161495e+01
1.359650038669760086e+00,1.159906160603454062e+01
1.359666473317865165e+00,1.160649864636483208e+01
1.359682907965970466e+00,1.161388069998394634e+01
1.359699342614075546e+00,1.161981236774697912e+01
1.359715777262180847e+00,1.161866611451105769e+01
1.359732211910286148e+00,1.161751603369239838e+01
1.359748646558391005e+00,1.161813035391286775e+01
1.359765081206496529e+00,1.162126183270330770e+01
1.359781515854601386e+00,1.162439250808018087e+01
1.359797950502706687e+00,1.163245089575452340e+01
1.359814385150811766e+00,1.164311267879385881e+01
1.359830819798917068e+00,1.165377841079159182e+01
1.359847254447022147e+00,1.165707626843871481e+01
1.359863689095127448e+00,1.165952360916212704e+01
1.359880123743232749e+00,1.166298286007579676e+01
1.359896558391337829e+00,1.167274075053750160e+01
1.359912993039443130e+00,1.168250204654331093e+01
1.359929427687547987e+00,1.168938677397050085e+01
1.359945862335653288e+00,1.169158056018922842e+01
1.359962296983758367e+00,1.169377290070407227e+01
1.359978731631863669e+00,1.169475180643785173e+01
1.359995166279968748e+00,1.169499224121821612e+01
1.360011600928074049e+00,1.169522986921673358e+01
1.360028035576179350e+00,1.169687389531850563e+01
1.360044470224284430e+00,1.169873833822958353e+01
1.360060904872389731e+00,1.170073445766360010e+01
1.360077339520494810e+00,1.170386066268807568e+01
1.360093774168600111e+00,1.170698606488202564e+01
1.360110208816704969e+00,1.170837791490321855e+01
1.360126643464810270e+00,1.170650407229097212e+01
1.360143078112915349e+00,1.170462591058690194e+01
1.360159512761020650e+00,1.170677403135563033e+01
1.360175947409125952e+00,1.171174208148478790e+01
1.360192382057231031e+00,1.171671055130938299e+01
1.360208816705336332e+00,1.172581854866140816e+01
1.360225251353441411e+00,1.173578013251564478e+01
1.360241686001546713e+00,1.174471132550062258e+01
1.360258120649651792e+00,1.174006446972169471e+01
1.360274555297757093e+00,1.173541122817506732e+01
1.360290989945861950e+00,1.173519293944342579e+01
1.360307424593967252e+00,1.174477294278518258e+01
1.360323859242072553e+00,1.175435621624673210e+01
1.360340293890177632e+00,1.176452564367458464e+01
1.360356728538282933e+00,1.177517014317131760e+01
1.360373163186388012e+00,1.178581852405660158e+01
1.360389597834493314e+00,1.178883336230437706e+01
1.360406032482598393e+00,1.178986342782911834e+01
1.360422467130703694e+00,1.179067277910116296e+01
1.360438901778808773e+00,1.178539784834512538e+01
1.360455336426914075e+00,1.178011607543153438e+01
1.360471771075019376e+00,1.177864722497769456e+01
1.360488205723124233e+00,1.178722779156362321e+01
1.360504640371229534e+00,1.179581102005157334e+01
1.360521075019334614e+00,1.180274529880023593e+01
1.360537509667439915e+00,1.180813220966385479e+01
1.360553944315544994e+00,1.181351980216380682e+01
1.360570378963650295e+00,1.181733711346126192e+01
1.360586813611755375e+00,1.182064862289349882e+01
1.360603248259860676e+00,1.182395946354409411e+01
1.360619682907965977e+00,1.182825186295428033e+01
1.360636117556071056e+00,1.183254710049768121e+01
1.360652552204176358e+00,1.183641706247781933e+01
1.360668986852281215e+00,1.183892097257480636e+01
1.360685421500386516e+00,1.184142367707777410e+01
1.360701856148491595e+00,1.183937171811266076e+01
1.360718290796596897e+00,1.183233642426803733e+01
1.360734725444701976e+00,1.182529296630345961e+01
1.360751160092807277e+00,1.183031315357817803e+01
1.360767594740912578e+00,1.184007775891439351e+01
1.360784029389017658e+00,1.184984570556031791e+01
1.360800464037122737e+00,1.186482874109984742e+01
1.360816898685228038e+00,1.188004628903557602e+01
1.360833333333333339e+00,1.189236949330739357e+01
1.360849767981438196e+00,1.189295035716749105e+01
1.360866202629543498e+00,1.189352870898755477e+01
1.360882637277648577e+00,1.189632235412567951e+01
1.360899071925753878e+00,1.190196163843816457e+01
1.360915506573858957e+00,1.190760175539278443e+01
1.360931941221964259e+00,1.190423472134729899e+01
1.360948375870069338e+00,1.189657832935046322e+01
1.360964810518174639e+00,1.188891332265020395e+01
1.360981245166279940e+00,1.188777068031876638e+01
1.360997679814385020e+00,1.188721160628260698e+01
1.361014114462490321e+00,1.188780421555867939e+01
1.361030549110595178e+00,1.189458869526118967e+01
1.361046983758700479e+00,1.190137472380027006e+01
1.361063418406805559e+00,1.190877840442268187e+01
1.361079853054910860e+00,1.191712106849020181e+01
1.361096287703015939e+00,1.192546621555184494e+01
1.361112722351121240e+00,1.193334664405031731e+01
1.361129156999226542e+00,1.194096200900952276e+01
1.361145591647331621e+00,1.194857941715432936e+01
1.361162026295436922e+00,1.194318630491476618e+01
1.361178460943542001e+00,1.193593592766608680e+01
1.361194895591647303e+00,1.193034386004340597e+01
1.361211330239752160e+00,1.193759277575154876e+01
1.361227764887857461e+00,1.194484351505093755e+01
1.361244199535962540e+00,1.195090977724876424e+01
1.361260634184067841e+00,1.195481142580033307e+01
1.361277068832173143e+00,1.195871280503780021e+01
1.361293503480278222e+00,1.196494320267164468e+01
1.361309938128383523e+00,1.197277325604367881e+01
1.361326372776488602e+00,1.198043046321493321e+01
1.361342807424593904e+00,1.198650863720272142e+01
1.361359242072698983e+00,1.199230618500658352e+01
1.361375676720804284e+00,1.199777998036686100e+01
1.361392111368909141e+00,1.199900571297001406e+01
1.361408546017014443e+00,1.200022959235611175e+01
1.361424980665119744e+00,1.200053261014698514e+01
1.361441415313224823e+00,1.199878522276051740e+01
1.361457849961330124e+00,1.199703411031401856e+01
